url,Property ID,Locality name,Postal code,Subtype of property,Open Fire,Price,Construction year,Building condition,Outdoor parking spaces,Living area,Kitchen type,Bedrooms,Bathrooms,Terrace surface,Elevator,Energy class,Heating type,Double glazing,Flood zone type,Tenement building,Furnished,Surface of the plot,Garden surface,Number of frontages,Swimming pool,Accessible for disabled people,Covered parking spaces,Shower rooms
https://www.immoweb.be/en/classified/ground-floor/for-sale/sint-truiden/3800/10913801,10913801,sint-truiden,3800,ground-floor,0.0,"220,000",1970,Asnew,,70,Installed,1,1,60,,C,Gas,Yes,Nonfloodzone,No,,,,,,,1,
https://www.immoweb.be/en/classified/ground-floor/for-sale/saint-gilles/1060/10973077,10973077,saint-gilles,1060,ground-floor,0.0,"225,000",1980,,,65,,1,1,,Yes,G,Gas,Yes,Nonfloodzone,No,No,,,2,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/asse/1731/11050602,11050602,asse,1731,apartment,0.0,"225,000",,Good,,75,Semiequipped,2,1,,Yes,C,Gas,Yes,,No,,,,2,No,No,,1
https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/10752113,10752113,middelkerke,8430,apartment,0.0,"225,000",1969,,,50,,1,1,,Yes,D,Electric,,Nonfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/yvoir/5530/11078205,11078205,yvoir,5530,apartment,0.0,"227,000",1850,Justrenovated,,88,Installed,2,2,,Yes,Notspecified,Gas,Yes,Nonfloodzone,No,,,,2,,,1,
https://www.immoweb.be/en/classified/loft/for-sale/ronse/9600/10753189,10753189,ronse,9600,loft,0.0,"229,000",,Good,,112,,1,1,,,B,Gas,Yes,Nonfloodzone,No,,,,2,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/11077282,11077282,jette,1090,apartment,0.0,"230,000",,Asnew,,80,Hyperequipped,2,1,3,Yes,C,Gas,,Nonfloodzone,No,,,,2,No,No,,
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/lier/2500/11125419,11125419,lier,2500,mixed-use-building,0.0,"559,000",2003,,,230,,5,1,,,C,,Yes,Nonfloodzone,Yes,,179,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/menen/8930/11125418,11125418,menen,8930,house,0.0,"95,000",,Torenovate,,,,3,1,,,F,,,Nonfloodzone,No,,512,465,,,,,
https://www.immoweb.be/en/classified/house/for-sale/wilrijk/2610/11125416,11125416,wilrijk,2610,house,0.0,"389,000",1950,Asnew,,170,Hyperequipped,3,1,,,B,Gas,Yes,Nonfloodzone,No,,170,300,,,,,
https://www.immoweb.be/en/classified/house/for-sale/roeselare/8800/11125415,11125415,roeselare,8800,house,0.0,"302,142",,Good,,,Hyperequipped,3,1,,,A,,Yes,Nonfloodzone,No,,274,,,,,1,
https://www.immoweb.be/en/classified/house/for-sale/zele/9240/11125412,11125412,zele,9240,house,0.0,"295,000",1966,Tobedoneup,,177,,3,1,4,,D,,,Nonfloodzone,No,,296,208,,,,1,
https://www.immoweb.be/en/classified/villa/for-sale/knokke-heist/8300/11125411,11125411,knokke-heist,8300,villa,0.0,"1,495,000",1994,,,281,,5,2,,,C,,Yes,Nonfloodzone,No,,1365,,,,,2,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen%20berchem/2600/11125408,11125408,antwerpen%20berchem,2600,apartment,0.0,"315,000",1962,Asnew,,109,Hyperequipped,2,1,,Yes,B,Gas,Yes,,No,No,,,2,,Yes,,1
https://www.immoweb.be/en/classified/house/for-sale/wortegem-petegem/9790/11125407,11125407,wortegem-petegem,9790,house,0.0,"229,000",1964,Torenovate,,155,Semiequipped,3,1,,,F,Electric,No,Nonfloodzone,No,,576,400,,,,1,
https://www.immoweb.be/en/classified/apartment/for-sale/dendermonde/9200/11125405,11125405,dendermonde,9200,apartment,0.0,"159,000",1967,Good,1,76,USAinstalled,2,1,,Yes,B,Fueloil,,,No,No,,,2,,No,1,
https://www.immoweb.be/en/classified/apartment/for-sale/machelen%20%281830%29/1830/11125404,11125404,machelen%20%281830%29,1830,apartment,0.0,"349,000",2010,,1,85,Installed,2,1,12,Yes,B,Gas,Yes,Nonfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/11125403,11125403,mechelen,2800,house,0.0,"299,000",1919,Torenovate,,300,Semiequipped,7,2,,,E,Gas,Yes,Nonfloodzone,Yes,,111,,,,,,
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/wetteren/9230/11125398,11125398,wetteren,9230,mixed-use-building,0.0,"379,000",2010,,1,140,Hyperequipped,3,1,,,A,Gas,Yes,Nonfloodzone,Yes,,230,,,,,1,
https://www.immoweb.be/en/classified/house/for-sale/schriek/2223/11125396,11125396,schriek,2223,house,0.0,"925,000",2022,,,494,Hyperequipped,7,2,,,A,Gas,Yes,Nonfloodzone,No,,1331,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/11125394,11125394,mechelen,2800,house,0.0,"295,000",1929,Torenovate,,132,Installed,4,2,,,E,Gas,Yes,Nonfloodzone,No,,145,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen%20%282018%29/2018/11125393,11125393,antwerpen%20%282018%29,2018,apartment,0.0,"349,000",,,,102,,2,1,,,C,,Yes,,No,,,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/sint-katelijne-waver/2860/11125392,11125392,sint-katelijne-waver,2860,house,0.0,"850,000",1964,,,264,Hyperequipped,3,1,,,D,Gas,Yes,,No,,3051,,,,,1,
https://www.immoweb.be/en/classified/house/for-sale/heist-op-den-berg/2220/11125388,11125388,heist-op-den-berg,2220,house,0.0,"295,000",1918,Asnew,,132,,3,1,,,F,Gas,Yes,Nonfloodzone,No,,215,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/putte/2580/11125383,11125383,putte,2580,house,0.0,"199,000",1974,,,138,,1,1,,,E,,Yes,Nonfloodzone,No,,68,,,,,2,
https://www.immoweb.be/en/classified/house/for-sale/bonheiden/2820/11125380,11125380,bonheiden,2820,house,0.0,"925,000",2023,Good,,338,Hyperequipped,5,2,,,Notspecified,Electric,Yes,Nonfloodzone,No,,741,,,,,1,
https://www.immoweb.be/en/classified/house/for-sale/beerzel/2580/11125379,11125379,beerzel,2580,house,0.0,"499,000",1996,,,304,Installed,4,1,,,C,Gas,Yes,Nonfloodzone,No,,1409,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/putte/2580/11125377,11125377,putte,2580,house,0.0,"725,000",2023,,,335,Hyperequipped,4,1,,,Notspecified,,Yes,Propertypartiallyorcompletelylocatedinacircumscribedandrecognizedfloodzone,No,,953,,,,,1,
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11125376,11125376,gent,9000,apartment,0.0,"397,500",,,,86,,1,1,16,Yes,D,Gas,Yes,Nonfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/dentergem/8720/11076772,11076772,dentergem,8720,apartment,0.0,"230,000",2006,Good,,133,Installed,2,1,,,A,Gas,Yes,Nonfloodzone,No,,,,2,,,1,
https://www.immoweb.be/en/classified/apartment/for-sale/attert/6717/10933995,10933995,attert,6717,apartment,0.0,"234,000",,Good,,70,Installed,2,1,,,C,Fueloil,Yes,,No,,,,2,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/booischot/2221/11070157,11070157,booischot,2221,apartment,0.0,"235,000",2023,,,75,Installed,1,1,13,,Notspecified,,Yes,Nonfloodzone,No,,,,3,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/11028307,11028307,oostende,8400,apartment,0.0,"235,000",1963,,,88,,2,1,,Yes,C,Gas,Yes,Nonfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/waterloo/1410/11094840,11094840,waterloo,1410,apartment,0.0,"237,500",1960,,,84,,2,1,100,,F,Electric,Yes,Nonfloodzone,No,No,,,2,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/11052179,11052179,lier,2500,apartment,0.0,"240,474",2022,,,77,Installed,1,1,9,Yes,Notspecified,,Yes,Nonfloodzone,No,,,,2,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-2018/2018/11082250,11082250,antwerpen-2018,2018,apartment,0.0,"245,000",2019,Good,,64,,1,1,4,Yes,Notspecified,,Yes,Nonfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/10987229,10987229,oostende,8400,apartment,0.0,"245,000",1981,,,90,,2,2,6,,B,Gas,Yes,,No,,,,,,,1,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-2020/2020/11068669,11068669,antwerpen-2020,2020,apartment,0.0,"249,000",1960,Asnew,,86,,2,1,9,,C,,,,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/borgerhout/2140/10944404,10944404,borgerhout,2140,apartment,0.0,"249,000",,,,78,Installed,2,1,3,,B,Gas,,Nonfloodzone,No,,,,,,,1,
https://www.immoweb.be/en/classified/apartment/for-sale/wevelgem/8560/10984519,10984519,wevelgem,8560,apartment,0.0,"249,000",1965,,,112,Installed,3,,,,F,Gas,Yes,Nonfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/oudenaarde/9700/11068470,11068470,oudenaarde,9700,apartment,0.0,"249,500",2005,,,116,,2,1,4,Yes,B,Gas,Yes,,No,,,,2,,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/ieper/8900/11091100,11091100,ieper,8900,apartment,0.0,"255,000",2013,,,96,Installed,3,1,,Yes,B,Gas,Yes,Nonfloodzone,No,,,,,,,1,
https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/11052177,11052177,lier,2500,apartment,0.0,"257,914",2022,,,79,Installed,1,1,13,Yes,Notspecified,,Yes,Nonfloodzone,No,,,,2,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/11062740,11062740,turnhout,2300,apartment,0.0,"259,000",1974,Good,1,100,,2,1,,Yes,C,Gas,Yes,Nonfloodzone,No,,,,2,,No,1,
https://www.immoweb.be/en/classified/apartment/for-sale/oudenaarde/9700/11053270,11053270,oudenaarde,9700,apartment,0.0,"259,000",2012,,,87,,2,1,14,Yes,A,Gas,Yes,Nonfloodzone,No,,,,2,,No,1,
https://www.immoweb.be/en/classified/service-flat/for-sale/dendermonde/9200/11009701,11009701,dendermonde,9200,service-flat,0.0,"264,000",,Good,,50,Installed,1,1,,Yes,Notspecified,Gas,Yes,,No,,,,2,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/10980014,10980014,uccle,1180,apartment,0.0,"265,000",1965,Tobedoneup,1,65,Installed,1,1,2,No,F,Gas,Yes,Nonfloodzone,No,No,,,3,No,No,1,
https://www.immoweb.be/en/classified/apartment/for-sale/herenthout/2270/11054556,11054556,herenthout,2270,apartment,0.0,"265,000",2022,,,82,Installed,1,1,13,Yes,Notspecified,,Yes,Nonfloodzone,No,,,,3,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/geraardsbergen/9500/11068468,11068468,geraardsbergen,9500,apartment,0.0,"265,000",2018,,,100,,2,1,17,Yes,A,Gas,Yes,Nonfloodzone,No,,,,2,,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/11002235,11002235,turnhout,2300,apartment,0.0,"266,400",2022,,,80,Installed,2,1,9,,Notspecified,,Yes,Nonfloodzone,No,,,,2,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/herenthout/2270/11054557,11054557,herenthout,2270,apartment,0.0,"269,000",2022,,,82,Installed,1,1,8,Yes,Notspecified,,Yes,Nonfloodzone,No,,,,3,,,,
https://www.immoweb.be/en/classified/penthouse/for-sale/lier/2500/10903075,10903075,lier,2500,penthouse,0.0,"274,000",2023,,,84,Installed,1,1,11,Yes,Notspecified,,Yes,Nonfloodzone,No,,,,2,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/brussels/1000/10874398,10874398,brussels,1000,apartment,0.0,"275,000",1952,Asnew,,105,USAhyperequipped,2,1,3,No,D,Gas,Yes,,No,No,,,2,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11020284,11020284,gent,9000,apartment,0.0,"275,000",2008,,,77,,2,1,4,Yes,A,Gas,Yes,Nonfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/11082206,11082206,nieuwpoort,8620,apartment,0.0,"279,000",2017,,,52,,2,,,Yes,B,Gas,Yes,Nonfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/ieper/8900/11038370,11038370,ieper,8900,apartment,0.0,"285,000",2013,,,96,Installed,3,1,,Yes,B,Gas,Yes,Nonfloodzone,No,,,,,,,1,
https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/10572124,10572124,lier,2500,apartment,0.0,"289,000",2023,,,84,Installed,1,1,11,Yes,Notspecified,,Yes,,No,,,,2,,,,
https://www.immoweb.be/en/classified/loft/for-sale/liege/4032/10937970,10937970,liege,4032,loft,0.0,"295,000",,,,600,,,,,,E,Gas,Yes,,No,No,,,3,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/10919743,10919743,oostende,8400,apartment,0.0,"295,000",1969,,,66,,2,1,7,Yes,D,Electric,Yes,,No,,,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/lier/2500/11125372,11125372,lier,2500,house,0.0,"298,000",,Good,,115,Installed,2,1,,,C,Gas,Yes,Nonfloodzone,No,,77,,2,,,,
https://www.immoweb.be/en/classified/villa/for-sale/de%20haan/8420/11125369,11125369,de%20haan,8420,villa,0.0,"695,000",1975,Good,3,177,Hyperequipped,4,1,,,A,Gas,Yes,Nonfloodzone,No,,632,,,,,1,
https://www.immoweb.be/en/classified/house/for-sale/lessines/7860/10608014,10608014,lessines,7860,house,0.0,"69,000",1971,Torenovate,,68,,2,1,,,G,,No,,No,,66,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/kruisem/9750/11125361,11125361,kruisem,9750,house,0.0,"364,000",1975,Torenovate,,227,,5,1,,,E,Fueloil,Yes,,No,,844,,4,,,1,
https://www.immoweb.be/en/classified/house/for-sale/avelgem/8580/11125359,11125359,avelgem,8580,house,0.0,"199,000",1880,,,86,Installed,3,1,38,,C,Pellet,Yes,Nonfloodzone,Yes,,167,60,,,,,
https://www.immoweb.be/en/classified/house/for-sale/eeklo/9900/10697665,10697665,eeklo,9900,house,0.0,"800,777",,Good,,181,Hyperequipped,4,2,,,Notspecified,Gas,Yes,,No,,1165,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/heverlee/3001/11125355,11125355,heverlee,3001,apartment,0.0,"290,000",1968,Asnew,,73,,2,1,,,B,,,,No,,,,,,,1,
https://www.immoweb.be/en/classified/house/for-sale/namur%20bouge/5004/11093874,11093874,namur%20bouge,5004,house,0.0,"295,000",,Tobedoneup,,175,Installed,3,2,25,No,E,Fueloil,Yes,Nonfloodzone,No,,600,470,3,,No,1,
https://www.immoweb.be/en/classified/house/for-sale/bilzen/3740/11125354,11125354,bilzen,3740,house,0.0,"569,000",1995,,,235,Installed,3,1,,,C,Gas,Yes,Nonfloodzone,No,,987,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/bilzen/3740/11125353,11125353,bilzen,3740,house,0.0,"319,000",1989,,,180,Installed,3,1,,,B,Fueloil,Yes,Nonfloodzone,No,,525,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/izegem/8870/11125352,11125352,izegem,8870,house,0.0,"333,000",2023,Good,,136,Installed,3,1,,,Notspecified,Gas,Yes,Nonfloodzone,No,,230,,,,,,
https://www.immoweb.be/en/classified/villa/for-sale/spalbeek/3510/11125351,11125351,spalbeek,3510,villa,0.0,"995,000",1991,Tobedoneup,3,300,Installed,4,2,,,C,Fueloil,No,Nonfloodzone,No,,4600,,4,,,1,
https://www.immoweb.be/en/classified/exceptional-property/for-sale/lommel/3920/11125349,11125349,lommel,3920,exceptional-property,0.0,"699,000",1967,Good,,362,,4,1,,,B,,,Nonfloodzone,No,,1113,,,,,,
https://www.immoweb.be/en/classified/villa/for-sale/maasmechelen/3630/11125347,11125347,maasmechelen,3630,villa,0.0,"1,995,000",2000,Good,,770,Installed,4,2,,,B,Gas,,Nonfloodzone,No,,3680,,,,,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/itegem/2222/11125341,11125341,itegem,2222,ground-floor,0.0,"298,000",1992,,,105,,2,1,,,F,,Yes,Nonfloodzone,No,,,,,,,1,
https://www.immoweb.be/en/classified/apartment/for-sale/de%20panne/8660/11125336,11125336,de%20panne,8660,apartment,0.0,"270,000",1999,,,75,,2,1,,Yes,D,Electric,Yes,Nonfloodzone,No,,,,,,No,,
https://www.immoweb.be/en/classified/house/for-sale/middelkerke/8430/11125335,11125335,middelkerke,8430,house,0.0,"399,000",1968,Torenovate,,273,Installed,7,4,,,D,Gas,Yes,Nonfloodzone,Yes,,329,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/11125334,11125334,nieuwpoort,8620,apartment,0.0,"189,500",2008,,,52,Installed,1,1,,Yes,D,Electric,Yes,Nonfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/nieuwpoort/8620/11125333,11125333,nieuwpoort,8620,house,0.0,"649,000",1948,,,288,Installed,5,1,,,C,Gas,Yes,Nonfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/10795066,10795066,nieuwpoort,8620,apartment,0.0,"299,000",2000,,,46,Installed,1,,,Yes,B,Electric,Yes,Nonfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/11125329,11125329,nieuwpoort,8620,apartment,0.0,"675,000",1976,Good,,73,Hyperequipped,2,1,,Yes,B,Gas,Yes,Nonfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/10689971,10689971,knokke,8300,apartment,0.0,"1,980,000",1985,,,97,,2,2,,Yes,B,,,Nonfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/10685690,10685690,knokke,8300,apartment,0.0,"1,180,000",1966,Good,,73,,3,1,,Yes,B,,,Nonfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/emblem/2520/11125326,11125326,emblem,2520,ground-floor,0.0,"315,000",2017,Asnew,,93,Installed,2,1,18,Yes,A,,Yes,Nonfloodzone,No,,,136,3,,,1,
https://www.immoweb.be/en/classified/loft/for-sale/wijnegem/2110/11125318,11125318,wijnegem,2110,loft,0.0,"995,000",2015,,,170,Installed,2,,22,Yes,A,,Yes,Nonfloodzone,No,,,,3,,,2,2
https://www.immoweb.be/en/classified/house/for-sale/ekeren/2180/11125317,11125317,ekeren,2180,house,0.0,"620,000",2023,,,246,Hyperequipped,6,3,,,A,Gas,Yes,Nonfloodzone,No,,527,398,2,,,,
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/knokke-heist/8300/11125316,11125316,knokke-heist,8300,mixed-use-building,0.0,"150,000",,Good,,,,,,,,Notspecified,,,,Yes,,,,,,,,
https://www.immoweb.be/en/classified/duplex/for-sale/idegem/9506/11082182,11082182,idegem,9506,duplex,0.0,"295,000",2006,,,138,,2,1,,,B,Gas,Yes,Nonfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/ouwegem/9750/11084360,11084360,ouwegem,9750,apartment,0.0,"295,000",2000,,,121,,3,1,14,,B,Gas,Yes,,No,,,,2,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/kruisem/9750/11065826,11065826,kruisem,9750,apartment,0.0,"295,000",2007,,,98,,2,1,4,,B,Gas,Yes,Nonfloodzone,No,,,,2,,,,
https://www.immoweb.be/en/classified/penthouse/for-sale/lier/2500/11001886,11001886,lier,2500,penthouse,0.0,"297,000",2021,,,90,Installed,2,1,10,Yes,Notspecified,,Yes,Nonfloodzone,No,,,,2,,,1,
https://www.immoweb.be/en/classified/ground-floor/for-sale/uccle/1180/10970902,10970902,uccle,1180,ground-floor,0.0,"298,000",1961,,,77,,2,1,,No,G,Gas,Yes,Nonfloodzone,No,No,,,2,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/gentbrugge/9050/11026211,11026211,gentbrugge,9050,apartment,0.0,"298,000",1978,,,107,,2,1,,,D,Electric,Yes,Nonfloodzone,No,,,,,,,1,
https://www.immoweb.be/en/classified/apartment/for-sale/tertre/7333/10970676,10970676,tertre,7333,apartment,0.0,"299,000",2019,,1,104,Hyperequipped,2,1,,,B,Electric,Yes,Nonfloodzone,No,,,,3,,,1,
https://www.immoweb.be/en/classified/apartment/for-sale/sint-amandsberg/9040/11005944,11005944,sint-amandsberg,9040,apartment,0.0,"299,000",1992,,,114,,2,1,,Yes,B,Gas,Yes,Nonfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/11052180,11052180,lier,2500,apartment,0.0,"300,411",2022,,,96,Installed,2,1,12,Yes,Notspecified,,Yes,Nonfloodzone,No,,,,2,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/11052176,11052176,lier,2500,apartment,0.0,"303,324",2022,,,92,Installed,2,1,12,Yes,Notspecified,,Yes,Nonfloodzone,No,,,,2,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/lanaken/3620/10393179,10393179,lanaken,3620,apartment,0.0,"309,743",2020,,1,117,Hyperequipped,2,,,Yes,A,Gas,Yes,Nonfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/arlon-heinsch/6700/11042681,11042681,arlon-heinsch,6700,apartment,0.0,"315,000",,Good,,84,Semiequipped,2,1,70,,D,Fueloil,Yes,,No,No,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/westende/8434/10866254,10866254,westende,8434,apartment,0.0,"325,000",2003,,,108,,2,1,,Yes,B,Gas,Yes,Nonfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/11037730,11037730,de-panne,8660,apartment,0.0,"325,000",1967,Asnew,,65,,2,1,,Yes,B,,,Propertypartiallyorcompletelylocatedinacircumscribedfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/linkeroever/2050/11096413,11096413,linkeroever,2050,apartment,0.0,"330,000",1968,,,116,,3,1,,Yes,B,Gas,Yes,,No,,,,,,Yes,1,
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/11093883,11093883,molenbeek-saint-jean,1080,apartment,0.0,"335,000",2019,Asnew,,104,Hyperequipped,2,2,9,,Notspecified,Gas,Yes,Nonfloodzone,No,,,,2,,,,
https://www.immoweb.be/en/classified/penthouse/for-sale/herentals/2200/11076420,11076420,herentals,2200,penthouse,0.0,"335,000",2023,,,88,Installed,2,1,11,Yes,Notspecified,,Yes,Nonfloodzone,No,,,,2,,,,
https://www.immoweb.be/en/classified/penthouse/for-sale/lier/2500/10598533,10598533,lier,2500,penthouse,0.0,"344,000",2023,,,100,Installed,2,1,39,Yes,Notspecified,,Yes,Nonfloodzone,No,,,,2,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/deurne-2100/2100/11079872,11079872,deurne-2100,2100,apartment,0.0,"349,000",1961,,,167,Installed,3,1,,,B,Gas,Yes,Nonfloodzone,No,,,,,,,1,
https://www.immoweb.be/en/classified/penthouse/for-sale/gent/9000/11028558,11028558,gent,9000,penthouse,0.0,"349,000",1970,,,135,,3,1,,Yes,C,Gas,Yes,Nonfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11092423,11092423,uccle,1180,apartment,0.0,"359,000",1976,Asnew,,100,USAuninstalled,2,1,15,Yes,D,Gas,Yes,,No,No,,,3,No,Yes,1,
https://www.immoweb.be/en/classified/apartment/for-sale/oudenaarde/9700/10805219,10805219,oudenaarde,9700,apartment,0.0,"375,000",2014,,,155,,3,1,,,B,Gas,Yes,Nonfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/11015803,11015803,forest,1190,apartment,1.0,"380,000",1930,Asnew,,126,Hyperequipped,2,1,,Yes,G,Fueloil,,Nonfloodzone,No,No,,,2,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/11064955,11064955,woluwe-saint-pierre,1150,apartment,0.0,"385,000",1920,Good,,111,,2,1,3,No,E,Gas,Yes,,No,No,,,2,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/11066149,11066149,woluwe-saint-lambert,1200,apartment,0.0,"385,000",1920,Good,,111,,2,1,3,No,E,Gas,Yes,,No,No,,,2,No,No,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/lede/9340/10670429,10670429,lede,9340,ground-floor,0.0,"386,177",2021,Asnew,,118,Hyperequipped,2,2,17,Yes,Notspecified,,Yes,Nonfloodzone,No,,,170,3,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/10866255,10866255,oostende,8400,apartment,0.0,"389,000",1973,,,105,,3,1,16,Yes,B,Gas,Yes,Nonfloodzone,No,,,,,,,1,
https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/11003923,11003923,forest,1190,apartment,0.0,"399,000",1962,Asnew,1,88,USAhyperequipped,2,1,3,Yes,E,Gas,Yes,Nonfloodzone,No,Yes,,,3,No,No,1,
